TITULO-ARTIGO;ANO-ARTIGO;NOME-PESQUISADOR;CITACAO-PESQUISADOR;NOME-COLABORADOR;CITACAO-COLABORADOR
Caracterização dos produtores artesanais de queijo cozido no mercado municipal de Salinas/MG e da microbiota láctica com potencial de aplicação tecnológica;2014;Thiago Moreira dos Santos;SANTOS, T. M.;Gabriela Silveira da Silva;SILVA, G. S.
Caracterização dos produtores artesanais de queijo cozido no mercado municipal de Salinas/MG e da microbiota láctica com potencial de aplicação tecnológica;2014;Thiago Moreira dos Santos;SANTOS, T. M.;Derek Freitas Ferreira;FERREIRA, D. F.
Caracterização dos produtores artesanais de queijo cozido no mercado municipal de Salinas/MG e da microbiota láctica com potencial de aplicação tecnológica;2014;Thiago Moreira dos Santos;SANTOS, T. M.;Leonarda Rocha Magahães;MAGAHAES, L. R.
Caracterização dos produtores artesanais de queijo cozido no mercado municipal de Salinas/MG e da microbiota láctica com potencial de aplicação tecnológica;2014;Thiago Moreira dos Santos;SANTOS, T. M.;Thiago Moreira dos Santos;SANTOS, T. M.
Influência da área foliar na produção de matéria seca de mudas de miniestacas de eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";SANTANA, R. C.;SANTANA, R. C.
Influência da área foliar na produção de matéria seca de mudas de miniestacas de eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";DIAS, B. A. S.;DIAS, B. A. S.
Influência da área foliar na produção de matéria seca de mudas de miniestacas de eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";CARVALHO NETO, J. P.;CARVALHO NETO, J. P.
Influência da área foliar na produção de matéria seca de mudas de miniestacas de eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";NOGUEIRA, G. S.;NOGUEIRA, G. S.
Influência da área foliar na produção de matéria seca de mudas de miniestacas de eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";OLIVEIRA,M.N.S.;OLIVEIRA,M.N.S.
Influência da área foliar na produção de matéria seca de mudas de miniestacas de eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";SILVA, M. P.;SILVA, M. P.
Influência da área foliar na produção de matéria seca de mudas de miniestacas de eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";GRAZZIOTTI, P. H.;GRAZZIOTTI, P. H.
Influência da área foliar na produção de matéria seca de mudas de miniestacas de eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R."
Práticas silviculturais em implantação de florestas de eucalipto na região Sudeste - resultados preliminares;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";FARIA, C. C.;FARIA, C. C.
Práticas silviculturais em implantação de florestas de eucalipto na região Sudeste - resultados preliminares;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";DIAS, B. A. S.;DIAS, B. A. S.
Práticas silviculturais em implantação de florestas de eucalipto na região Sudeste - resultados preliminares;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";CARVALHO NETO, J. P.;CARVALHO NETO, J. P.
Práticas silviculturais em implantação de florestas de eucalipto na região Sudeste - resultados preliminares;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";NOGUEIRA, G. S.;NOGUEIRA, G. S.
Práticas silviculturais em implantação de florestas de eucalipto na região Sudeste - resultados preliminares;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";SANTANA, R. C.;SANTANA, R. C.
Práticas silviculturais em implantação de florestas de eucalipto na região Sudeste - resultados preliminares;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R."
Efeito da área foliar de miniestacas sobre o tamanho da parte área em mudas de eucalipto.;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";FARIA, C. C.;FARIA, C. C.
Efeito da área foliar de miniestacas sobre o tamanho da parte área em mudas de eucalipto.;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";CARVALHO NETO, J. P.;CARVALHO NETO, J. P.
Efeito da área foliar de miniestacas sobre o tamanho da parte área em mudas de eucalipto.;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";DIAS, B. A. S.;DIAS, B. A. S.
Efeito da área foliar de miniestacas sobre o tamanho da parte área em mudas de eucalipto.;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";BARROS FILHO, N. F.;BARROS FILHO, N. F.
Efeito da área foliar de miniestacas sobre o tamanho da parte área em mudas de eucalipto.;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";NOGUEIRA, G. S.;NOGUEIRA, G. S.
Efeito da área foliar de miniestacas sobre o tamanho da parte área em mudas de eucalipto.;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";SANTANA, R. C.;SANTANA, R. C.
Efeito da área foliar de miniestacas sobre o tamanho da parte área em mudas de eucalipto.;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R."
Efeito da área foliar em miniestacas na taxa de enraizamento de clones de Eucalyptus sp.;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";DIAS, B. A. S.;DIAS, B. A. S.
Efeito da área foliar em miniestacas na taxa de enraizamento de clones de Eucalyptus sp.;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";CARVALHO NETO, J. P.;CARVALHO NETO, J. P.
Efeito da área foliar em miniestacas na taxa de enraizamento de clones de Eucalyptus sp.;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";FARIA, C. C.;FARIA, C. C.
Efeito da área foliar em miniestacas na taxa de enraizamento de clones de Eucalyptus sp.;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";BARROS FILHO, N. F.;BARROS FILHO, N. F.
Efeito da área foliar em miniestacas na taxa de enraizamento de clones de Eucalyptus sp.;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";OLIVEIRA,M.N.S.;OLIVEIRA,M.N.S.
Efeito da área foliar em miniestacas na taxa de enraizamento de clones de Eucalyptus sp.;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";SANTANA, R. C.;SANTANA, R. C.
Efeito da área foliar em miniestacas na taxa de enraizamento de clones de Eucalyptus sp.;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R."
Efeito da proporção de área foliar de miniestacas sobre o peso de raízes em mudas clonais de eucalipto.;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";CARVALHO NETO, J. P.;CARVALHO NETO, J. P.
Efeito da proporção de área foliar de miniestacas sobre o peso de raízes em mudas clonais de eucalipto.;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";DIAS, B. A. S.;DIAS, B. A. S.
Efeito da proporção de área foliar de miniestacas sobre o peso de raízes em mudas clonais de eucalipto.;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";FARIA, C. C.;FARIA, C. C.
Efeito da proporção de área foliar de miniestacas sobre o peso de raízes em mudas clonais de eucalipto.;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";BARROS FILHO, N. F.;BARROS FILHO, N. F.
Efeito da proporção de área foliar de miniestacas sobre o peso de raízes em mudas clonais de eucalipto.;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";NOGUEIRA, G. S.;NOGUEIRA, G. S.
Efeito da proporção de área foliar de miniestacas sobre o peso de raízes em mudas clonais de eucalipto.;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";SANTANA, R. C.;SANTANA, R. C.
Efeito da proporção de área foliar de miniestacas sobre o peso de raízes em mudas clonais de eucalipto.;2006;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R."
Influência da Proporção Foliar Sobre o Crescimento em Diâmetro de Mudas Clonais de Eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";CORREIA, A. C. G.;CORREIA, A. C. G.
Influência da Proporção Foliar Sobre o Crescimento em Diâmetro de Mudas Clonais de Eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";SANTANA, R. C.;SANTANA, R. C.
Influência da Proporção Foliar Sobre o Crescimento em Diâmetro de Mudas Clonais de Eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";CARVALHO NETO, J. P.;CARVALHO NETO, J. P.
Influência da Proporção Foliar Sobre o Crescimento em Diâmetro de Mudas Clonais de Eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";SOUZA, C. C.;SOUZA, C. C.
Influência da Proporção Foliar Sobre o Crescimento em Diâmetro de Mudas Clonais de Eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";SILVA, M. P.;SILVA, M. P.
Influência da Proporção Foliar Sobre o Crescimento em Diâmetro de Mudas Clonais de Eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";NOGUEIRA, G. S.;NOGUEIRA, G. S.
Influência da Proporção Foliar Sobre o Crescimento em Diâmetro de Mudas Clonais de Eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R."
Contribuição do Tipo de Redução Foliar Sobre a Produção de Matéria Seca em Raiz em Mudas Clonais de Eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";SANTANA, R. C.;SANTANA, R. C.
Contribuição do Tipo de Redução Foliar Sobre a Produção de Matéria Seca em Raiz em Mudas Clonais de Eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";CARVALHO NETO, J. P.;CARVALHO NETO, J. P.
Contribuição do Tipo de Redução Foliar Sobre a Produção de Matéria Seca em Raiz em Mudas Clonais de Eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";NOGUEIRA, G. S.;NOGUEIRA, G. S.
Contribuição do Tipo de Redução Foliar Sobre a Produção de Matéria Seca em Raiz em Mudas Clonais de Eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";BARROS FILHO, N. F.;BARROS FILHO, N. F.
Contribuição do Tipo de Redução Foliar Sobre a Produção de Matéria Seca em Raiz em Mudas Clonais de Eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";CORREIA, A. C. G.;CORREIA, A. C. G.
Contribuição do Tipo de Redução Foliar Sobre a Produção de Matéria Seca em Raiz em Mudas Clonais de Eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R."
Avaliação da Proporção de Área Foliar Sobre o Crescimento em Altura de Mudas Clonais de Eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";CARVALHO NETO, J. P.;CARVALHO NETO, J. P.
Avaliação da Proporção de Área Foliar Sobre o Crescimento em Altura de Mudas Clonais de Eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";SANTANA, R. C.;SANTANA, R. C.
Avaliação da Proporção de Área Foliar Sobre o Crescimento em Altura de Mudas Clonais de Eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";NOGUEIRA, G. S.;NOGUEIRA, G. S.
Avaliação da Proporção de Área Foliar Sobre o Crescimento em Altura de Mudas Clonais de Eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";OLIVEIRA, G. N.;OLIVEIRA, G. N.
Avaliação da Proporção de Área Foliar Sobre o Crescimento em Altura de Mudas Clonais de Eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";SOUZA, C. C.;SOUZA, C. C.
Avaliação da Proporção de Área Foliar Sobre o Crescimento em Altura de Mudas Clonais de Eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R."
Acompanhamento da Evolução da Salinização de Canteiros de Areia Cultivados por Minicepas Clonais de Eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";SILVA, M. P.;SILVA, M. P.
Acompanhamento da Evolução da Salinização de Canteiros de Areia Cultivados por Minicepas Clonais de Eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";CORREIA, A. C. G.;CORREIA, A. C. G.
Acompanhamento da Evolução da Salinização de Canteiros de Areia Cultivados por Minicepas Clonais de Eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";SOUZA, C. M. P.;SOUZA, C. M. P.
Acompanhamento da Evolução da Salinização de Canteiros de Areia Cultivados por Minicepas Clonais de Eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";SANTANA, R. C.;SANTANA, R. C.
Acompanhamento da Evolução da Salinização de Canteiros de Areia Cultivados por Minicepas Clonais de Eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";CARVALHO NETO, J. P.;CARVALHO NETO, J. P.
Acompanhamento da Evolução da Salinização de Canteiros de Areia Cultivados por Minicepas Clonais de Eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";OLIVEIRA, G. N.;OLIVEIRA, G. N.
Acompanhamento da Evolução da Salinização de Canteiros de Areia Cultivados por Minicepas Clonais de Eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R."
Uso do Índice de Dickson para a Avaliação da Influência da Redução Foliar em Miniestacas.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";SANTANA, R. C.;SANTANA, R. C.
Uso do Índice de Dickson para a Avaliação da Influência da Redução Foliar em Miniestacas.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";CARVALHO NETO, J. P.;CARVALHO NETO, J. P.
Uso do Índice de Dickson para a Avaliação da Influência da Redução Foliar em Miniestacas.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";NOGUEIRA, G. S.;NOGUEIRA, G. S.
Uso do Índice de Dickson para a Avaliação da Influência da Redução Foliar em Miniestacas.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";SOUZA, C. C.;SOUZA, C. C.
Uso do Índice de Dickson para a Avaliação da Influência da Redução Foliar em Miniestacas.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";SILVA, M. P.;SILVA, M. P.
Uso do Índice de Dickson para a Avaliação da Influência da Redução Foliar em Miniestacas.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R."
Avaliação do Efeito da Redução Foliar de Miniestacas Clonais de Eucalipto sobre a Produção de Matéria Seca Total das Mudas;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";CARVALHO NETO, J. P.;CARVALHO NETO, J. P.
Avaliação do Efeito da Redução Foliar de Miniestacas Clonais de Eucalipto sobre a Produção de Matéria Seca Total das Mudas;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";SANTANA, R. C.;SANTANA, R. C.
Avaliação do Efeito da Redução Foliar de Miniestacas Clonais de Eucalipto sobre a Produção de Matéria Seca Total das Mudas;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";NOGUEIRA, G. S.;NOGUEIRA, G. S.
Avaliação do Efeito da Redução Foliar de Miniestacas Clonais de Eucalipto sobre a Produção de Matéria Seca Total das Mudas;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";SILVA, V. E.;SILVA, V. E.
Avaliação do Efeito da Redução Foliar de Miniestacas Clonais de Eucalipto sobre a Produção de Matéria Seca Total das Mudas;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";SOUZA, C. M. P.;SOUZA, C. M. P.
Avaliação do Efeito da Redução Foliar de Miniestacas Clonais de Eucalipto sobre a Produção de Matéria Seca Total das Mudas;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R."
Efeito de diferentes percentagens de área foliar sobre a produção de matéria seca de mudas provenientes de miniestacas de eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";SANTANA, R. C.;SANTANA, R. C.
Efeito de diferentes percentagens de área foliar sobre a produção de matéria seca de mudas provenientes de miniestacas de eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";CARVALHO NETO, J. P.;CARVALHO NETO, J. P.
Efeito de diferentes percentagens de área foliar sobre a produção de matéria seca de mudas provenientes de miniestacas de eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";NOGUEIRA, G. S.;NOGUEIRA, G. S.
Efeito de diferentes percentagens de área foliar sobre a produção de matéria seca de mudas provenientes de miniestacas de eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";SILVA, E. B.;SILVA, E. B.
Efeito de diferentes percentagens de área foliar sobre a produção de matéria seca de mudas provenientes de miniestacas de eucalipto.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R."
Monitoramento nutricional e fertilização mineral adotada por empresas florestais da região Sudeste.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";CARVALHO NETO, J. P.;CARVALHO NETO, J. P.
Monitoramento nutricional e fertilização mineral adotada por empresas florestais da região Sudeste.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";SANTANA, R. C.;SANTANA, R. C.
Monitoramento nutricional e fertilização mineral adotada por empresas florestais da região Sudeste.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";FARIA, C. C.;FARIA, C. C.
Monitoramento nutricional e fertilização mineral adotada por empresas florestais da região Sudeste.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";NOGUEIRA, G. S.;NOGUEIRA, G. S.
Monitoramento nutricional e fertilização mineral adotada por empresas florestais da região Sudeste.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R."
Práticas silviculturais adotadas em implantações de florestas de eucalipto na região Sudeste.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";SANTANA, R. C.;SANTANA, R. C.
Práticas silviculturais adotadas em implantações de florestas de eucalipto na região Sudeste.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";CARVALHO NETO, J. P.;CARVALHO NETO, J. P.
Práticas silviculturais adotadas em implantações de florestas de eucalipto na região Sudeste.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";FARIA, C. C.;FARIA, C. C.
Práticas silviculturais adotadas em implantações de florestas de eucalipto na região Sudeste.;2007;Tiago Reis Dutra;"DUTRA, T. R.;DUTRA, T.R.";NOGUEIRA, G. S.;NOGUEIRA, G. S.
